annual_GHI_kWh_per_m2_yr,farm_size_ha,surplus_kWh_yr,npv_eur,npv_additive_eur,payback_yr
1613.5593220338983,3.6251170499885332,3618.9705415522226,-4797.850595642525,-64276.938299513684,15.0
1638.9830508474577,3.6251170499885332,3683.5799394685805,-4797.850595642525,-64276.938299513684,15.0
1664.406779661017,3.6251170499885332,3748.1893373849384,-4797.850595642525,-64276.938299513684,15.0
1689.8305084745762,3.6251170499885332,3812.7987353012963,-4797.850595642525,-64276.938299513684,15.0
1715.2542372881355,3.6251170499885332,3877.4081332176543,-4797.850595642525,-64276.938299513684,15.0
1740.677966101695,3.6251170499885332,3942.017531134013,-4797.850595642525,-64276.938299513684,15.0
1766.1016949152543,3.6251170499885332,4006.626929050371,-4797.850595642525,-64276.938299513684,15.0
1791.5254237288136,3.6251170499885332,4071.236326966729,-4797.850595642525,-64276.938299513684,15.0
1816.9491525423728,3.6251170499885332,4135.845724883086,-4797.850595642525,-64276.938299513684,15.0
1842.3728813559321,3.6251170499885332,4200.455122799444,-4797.850595642525,-64276.938299513684,15.0
1867.7966101694915,3.6251170499885332,4265.064520715802,-4797.850595642525,-64276.938299513684,15.0
1893.2203389830509,3.6251170499885332,4329.673918632161,-4797.850595642525,-64276.938299513684,15.0
1918.6440677966102,3.6251170499885332,4394.283316548519,-4797.850595642525,-64276.938299513684,15.0
1944.0677966101696,3.6251170499885332,4458.892714464877,-4797.850595642525,-64276.938299513684,15.0
1969.4915254237287,3.6251170499885332,4523.502112381235,-4797.850595642525,-64276.938299513684,15.0
1994.915254237288,3.6251170499885332,4588.111510297593,-4797.850595642525,-64276.938299513684,15.0
2020.3389830508474,3.6251170499885332,4652.720908213951,-4797.850595642525,-64276.938299513684,15.0
2045.7627118644068,3.6251170499885332,4717.3303061303095,-4797.850595642525,-64276.938299513684,15.0
2071.186440677966,3.6251170499885332,4781.9397040466665,-4797.850595642525,-64276.938299513684,15.0
2096.610169491525,3.6251170499885332,4846.549101963024,-4797.850595642525,-64276.938299513684,15.0
2122.0338983050847,3.6251170499885332,4911.158499879383,-4797.850595642525,-64276.938299513684,15.0
2147.4576271186443,3.6251170499885332,4975.767897795742,-4797.850595642525,-64276.938299513684,15.0
2172.8813559322034,3.6251170499885332,5040.377295712099,-4797.850595642525,-64276.938299513684,15.0
2198.3050847457625,3.6251170499885332,5104.986693628457,-4797.850595642525,-64276.938299513684,15.0
2223.728813559322,3.6251170499885332,5169.596091544816,-4797.850595642525,-64276.938299513684,15.0
2249.1525423728813,3.6251170499885332,5234.205489461173,-4797.850595642525,-64276.938299513684,15.0
2274.576271186441,3.6251170499885332,5298.814887377532,-4797.850595642525,-64276.938299513684,15.0
2300.0,3.6251170499885332,5363.42428529389,-4797.850595642525,-64276.938299513684,15.0
800.0,4.075392965871777,1546.0576565964423,-4733.101260266949,-64212.188964138084,15.0
825.4237288135594,4.075392965871777,1610.6670545128006,-4733.101260266949,-64212.188964138084,15.0
850.8474576271186,4.075392965871777,1675.2764524291586,-4733.101260266949,-64212.188964138084,15.0
876.271186440678,4.075392965871777,1739.8858503455165,-4733.101260266949,-64212.188964138084,15.0
901.6949152542372,4.075392965871777,1804.4952482618744,-4733.101260266949,-64212.188964138084,15.0
927.1186440677966,4.075392965871777,1869.1046461782328,-4733.101260266949,-64212.188964138084,15.0
952.542372881356,4.075392965871777,1933.7140440945907,-4733.101260266949,-64212.188964138084,15.0
977.9661016949153,4.075392965871777,1998.323442010949,-4733.101260266949,-64212.188964138084,15.0
1003.3898305084746,4.075392965871777,2062.9328399273068,-4733.101260266949,-64212.188964138084,15.0
1028.8135593220338,4.075392965871777,2127.542237843664,-4733.101260266949,-64212.188964138084,15.0
1054.2372881355932,4.075392965871777,2192.1516357600226,-4733.101260266949,-64212.188964138084,15.0
1079.6610169491526,4.075392965871777,2256.761033676381,-4733.101260266949,-64212.188964138084,15.0
1105.084745762712,4.075392965871777,2321.370431592739,-4733.101260266949,-64212.188964138084,15.0
1130.508474576271,4.075392965871777,2385.9798295090964,-4733.101260266949,-64212.188964138084,15.0
1155.9322033898306,4.075392965871777,2450.589227425455,-4733.101260266949,-64212.188964138084,15.0
1181.3559322033898,4.075392965871777,2515.1986253418127,-4733.101260266949,-64212.188964138084,15.0
1206.7796610169491,4.075392965871777,2579.808023258171,-4733.101260266949,-64212.188964138084,15.0
1232.2033898305085,4.075392965871777,2644.417421174529,-4733.101260266949,-64212.188964138084,15.0
1257.6271186440677,4.075392965871777,2709.026819090887,-4733.101260266949,-64212.188964138084,15.0
1283.0508474576272,4.075392965871777,2773.6362170072457,-4733.101260266949,-64212.188964138084,15.0
1308.4745762711864,4.075392965871777,2838.245614923603,-4733.101260266949,-64212.188964138084,15.0
1333.8983050847457,4.075392965871777,2902.855012839961,-4733.101260266949,-64212.188964138084,15.0
1359.322033898305,4.075392965871777,2967.4644107563195,-4733.101260266949,-64212.188964138084,15.0
1384.7457627118642,4.075392965871777,3032.073808672677,-4733.101260266949,-64212.188964138084,15.0
1410.1694915254238,4.075392965871777,3096.6832065890358,-4733.101260266949,-64212.188964138084,15.0
1435.593220338983,4.075392965871777,3161.2926045053932,-4733.101260266949,-64212.188964138084,15.0
1461.0169491525423,4.075392965871777,3225.9020024217516,-4733.101260266949,-64212.188964138084,15.0
1486.4406779661017,4.075392965871777,3290.5114003381095,-4733.101260266949,-64212.188964138084,15.0
1511.864406779661,4.075392965871777,3355.120798254468,-4733.101260266949,-64212.188964138084,15.0
1537.2881355932204,4.075392965871777,3419.730196170826,-4733.101260266949,-64212.188964138084,15.0
1562.7118644067796,4.075392965871777,3484.3395940871837,-4733.101260266949,-64212.188964138084,15.0
1588.135593220339,4.075392965871777,3548.9489920035417,-4733.101260266949,-64212.188964138084,15.0
1613.5593220338983,4.075392965871777,3613.5583899199,-4733.101260266949,-64212.188964138084,15.0
1638.9830508474577,4.075392965871777,3678.167787836258,-4733.101260266949,-64212.188964138084,15.0
1664.406779661017,4.075392965871777,3742.777185752616,-4733.101260266949,-64212.188964138084,15.0
1689.8305084745762,4.075392965871777,3807.386583668974,-4733.101260266949,-64212.188964138084,15.0
1715.2542372881355,4.075392965871777,3871.9959815853317,-4733.101260266949,-64212.188964138084,15.0
1740.677966101695,4.075392965871777,3936.6053795016905,-4733.101260266949,-64212.188964138084,15.0
1766.1016949152543,4.075392965871777,4001.2147774180485,-4733.101260266949,-64212.188964138084,15.0
1791.5254237288136,4.075392965871777,4065.8241753344064,-4733.101260266949,-64212.188964138084,15.0
1816.9491525423728,4.075392965871777,4130.433573250764,-4733.101260266949,-64212.188964138084,15.0
1842.3728813559321,4.075392965871777,4195.042971167122,-4733.101260266949,-64212.188964138084,15.0
1867.7966101694915,4.075392965871777,4259.65236908348,-4733.101260266949,-64212.188964138084,15.0
1893.2203389830509,4.075392965871777,4324.261766999839,-4733.101260266949,-64212.188964138084,15.0
1918.6440677966102,4.075392965871777,4388.871164916197,-4733.101260266949,-64212.188964138084,15.0
1944.0677966101696,4.075392965871777,4453.480562832555,-4733.101260266949,-64212.188964138084,15.0
1969.4915254237287,4.075392965871777,4518.089960748913,-4733.101260266949,-64212.188964138084,15.0
1994.915254237288,4.075392965871777,4582.699358665271,-4733.101260266949,-64212.188964138084,15.0
2020.3389830508474,4.075392965871777,4647.308756581629,-4733.101260266949,-64212.188964138084,15.0
2045.7627118644068,4.075392965871777,4711.918154497987,-4733.101260266949,-64212.188964138084,15.0
2071.186440677966,4.075392965871777,4776.527552414344,-4733.101260266949,-64212.188964138084,15.0
2096.610169491525,4.075392965871777,4841.136950330702,-4733.101260266949,-64212.188964138084,15.0
2122.0338983050847,4.075392965871777,4905.746348247061,-4733.101260266949,-64212.188964138084,15.0
2147.4576271186443,4.075392965871777,4970.35574616342,-4733.101260266949,-64212.188964138084,15.0
2172.8813559322034,4.075392965871777,5034.965144079777,-4733.101260266949,-64212.188964138084,15.0
2198.3050847457625,4.075392965871777,5099.574541996135,-4733.101260266949,-64212.188964138084,15.0
2223.728813559322,4.075392965871777,5164.183939912494,-4733.101260266949,-64212.188964138084,15.0
2249.1525423728813,4.075392965871777,5228.793337828851,-4733.101260266949,-64212.188964138084,15.0
2274.576271186441,4.075392965871777,5293.40273574521,-4733.101260266949,-64212.188964138084,15.0
2300.0,4.075392965871777,5358.0121336615675,-4733.101260266949,-64212.188964138084,15.0
800.0,4.581597669054491,1539.9732614201077,-4660.309407674124,-64139.39711154527,15.0
825.4237288135594,4.581597669054491,1604.5826593364661,-4660.309407674124,-64139.39711154527,15.0
850.8474576271186,4.581597669054491,1669.192057252824,-4660.309407674124,-64139.39711154527,15.0
876.271186440678,4.581597669054491,1733.801455169182,-4660.309407674124,-64139.39711154527,15.0
901.6949152542372,4.581597669054491,1798.4108530855399,-4660.309407674124,-64139.39711154527,15.0
927.1186440677966,4.581597669054491,1863.0202510018983,-4660.309407674124,-64139.39711154527,15.0
952.542372881356,4.581597669054491,1927.6296489182562,-4660.309407674124,-64139.39711154527,15.0
977.9661016949153,4.581597669054491,1992.2390468346146,-4660.309407674124,-64139.39711154527,15.0
1003.3898305084746,4.581597669054491,2056.8484447509727,-4660.309407674124,-64139.39711154527,15.0
1028.8135593220338,4.581597669054491,2121.45784266733,-4660.309407674124,-64139.39711154527,15.0
1054.2372881355932,4.581597669054491,2186.0672405836885,-4660.309407674124,-64139.39711154527,15.0
1079.6610169491526,4.581597669054491,2250.676638500047,-4660.309407674124,-64139.39711154527,15.0
1105.084745762712,4.581597669054491,2315.286036416405,-4660.309407674124,-64139.39711154527,15.0
1130.508474576271,4.581597669054491,2379.8954343327623,-4660.309407674124,-64139.39711154527,15.0
1155.9322033898306,4.581597669054491,2444.504832249121,-4660.309407674124,-64139.39711154527,15.0
1181.3559322033898,4.581597669054491,2509.1142301654786,-4660.309407674124,-64139.39711154527,15.0
1206.7796610169491,4.581597669054491,2573.723628081837,-4660.309407674124,-64139.39711154527,15.0
1232.2033898305085,4.581597669054491,2638.333025998195,-4660.309407674124,-64139.39711154527,15.0
1257.6271186440677,4.581597669054491,2702.942423914553,-4660.309407674124,-64139.39711154527,15.0
1283.0508474576272,4.581597669054491,2767.5518218309116,-4660.309407674124,-64139.39711154527,15.0
1308.4745762711864,4.581597669054491,2832.161219747269,-4660.309407674124,-64139.39711154527,15.0
1333.8983050847457,4.581597669054491,2896.770617663627,-4660.309407674124,-64139.39711154527,15.0
1359.322033898305,4.581597669054491,2961.3800155799854,-4660.309407674124,-64139.39711154527,15.0
1384.7457627118642,4.581597669054491,3025.989413496343,-4660.309407674124,-64139.39711154527,15.0
1410.1694915254238,4.581597669054491,3090.5988114127017,-4660.309407674124,-64139.39711154527,15.0
1435.593220338983,4.581597669054491,3155.208209329059,-4660.309407674124,-64139.39711154527,15.0
1461.0169491525423,4.581597669054491,3219.8176072454175,-4660.309407674124,-64139.39711154527,15.0
1486.4406779661017,4.581597669054491,3284.4270051617755,-4660.309407674124,-64139.39711154527,15.0
1511.864406779661,4.581597669054491,3349.036403078134,-4660.309407674124,-64139.39711154527,15.0
1537.2881355932204,4.581597669054491,3413.6458009944918,-4660.309407674124,-64139.39711154527,15.0
1562.7118644067796,4.581597669054491,3478.2551989108497,-4660.309407674124,-64139.39711154527,15.0
1588.135593220339,4.581597669054491,3542.8645968272076,-4660.309407674124,-64139.39711154527,15.0
1613.5593220338983,4.581597669054491,3607.473994743566,-4660.309407674124,-64139.39711154527,15.0
1638.9830508474577,4.581597669054491,3672.083392659924,-4660.309407674124,-64139.39711154527,15.0
1664.406779661017,4.581597669054491,3736.692790576282,-4660.309407674124,-64139.39711154527,15.0
1689.8305084745762,4.581597669054491,3801.3021884926397,-4660.309407674124,-64139.39711154527,15.0
1715.2542372881355,4.581597669054491,3865.9115864089977,-4660.309407674124,-64139.39711154527,15.0
1740.677966101695,4.581597669054491,3930.5209843253565,-4660.309407674124,-64139.39711154527,15.0
1766.1016949152543,4.581597669054491,3995.1303822417144,-4660.309407674124,-64139.39711154527,15.0
1791.5254237288136,4.581597669054491,4059.7397801580723,-4660.309407674124,-64139.39711154527,15.0
1816.9491525423728,4.581597669054491,4124.34917807443,-4660.309407674124,-64139.39711154527,15.0
1842.3728813559321,4.581597669054491,4188.958575990788,-4660.309407674124,-64139.39711154527,15.0
1867.7966101694915,4.581597669054491,4253.567973907146,-4660.309407674124,-64139.39711154527,15.0
1893.2203389830509,4.581597669054491,4318.1773718235045,-4660.309407674124,-64139.39711154527,15.0
1918.6440677966102,4.581597669054491,4382.786769739862,-4660.309407674124,-64139.39711154527,15.0
1944.0677966101696,4.581597669054491,4447.39616765622,-4660.309407674124,-64139.39711154527,15.0
1969.4915254237287,4.581597669054491,4512.005565572578,-4660.309407674124,-64139.39711154527,15.0
1994.915254237288,4.581597669054491,4576.614963488936,-4660.309407674124,-64139.39711154527,15.0
2020.3389830508474,4.581597669054491,4641.224361405294,-4660.309407674124,-64139.39711154527,15.0
2045.7627118644068,4.581597669054491,4705.833759321653,-4660.309407674124,-64139.39711154527,15.0
2071.186440677966,4.581597669054491,4770.44315723801,-4660.309407674124,-64139.39711154527,15.0
2096.610169491525,4.581597669054491,4835.052555154368,-4660.309407674124,-64139.39711154527,15.0
2122.0338983050847,4.581597669054491,4899.661953070727,-4660.309407674124,-64139.39711154527,15.0
2147.4576271186443,4.581597669054491,4964.2713509870855,-4660.309407674124,-64139.39711154527,15.0
2172.8813559322034,4.581597669054491,5028.8807489034425,-4660.309407674124,-64139.39711154527,15.0
2198.3050847457625,4.581597669054491,5093.4901468198,-4660.309407674124,-64139.39711154527,15.0
2223.728813559322,4.581597669054491,5158.099544736159,-4660.309407674124,-64139.39711154527,15.0
2249.1525423728813,4.581597669054491,5222.708942652516,-4660.309407674124,-64139.39711154527,15.0
2274.576271186441,4.581597669054491,5287.318340568875,-4660.309407674124,-64139.39711154527,15.0
2300.0,4.581597669054491,5351.927738485233,-4660.309407674124,-64139.39711154527,15.0
800.0,5.150678076168124,1533.1331233055894,-4578.47607651851,-64057.56378038965,15.0
825.4237288135594,5.150678076168124,1597.7425212219478,-4578.47607651851,-64057.56378038965,15.0
850.8474576271186,5.150678076168124,1662.3519191383057,-4578.47607651851,-64057.56378038965,15.0
876.271186440678,5.150678076168124,1726.9613170546636,-4578.47607651851,-64057.56378038965,15.0
901.6949152542372,5.150678076168124,1791.5707149710215,-4578.47607651851,-64057.56378038965,15.0
927.1186440677966,5.150678076168124,1856.18011288738,-4578.47607651851,-64057.56378038965,15.0
952.542372881356,5.150678076168124,1920.7895108037378,-4578.47607651851,-64057.56378038965,15.0
977.9661016949153,5.150678076168124,1985.3989087200962,-4578.47607651851,-64057.56378038965,15.0
1003.3898305084746,5.150678076168124,2050.008306636454,-4578.47607651851,-64057.56378038965,15.0
1028.8135593220338,5.150678076168124,2114.6177045528116,-4578.47607651851,-64057.56378038965,15.0
1054.2372881355932,5.150678076168124,2179.22710246917,-4578.47607651851,-64057.56378038965,15.0
1079.6610169491526,5.150678076168124,2243.8365003855283,-4578.47607651851,-64057.56378038965,15.0
1105.084745762712,5.150678076168124,2308.4458983018862,-4578.47607651851,-64057.56378038965,15.0
1130.508474576271,5.150678076168124,2373.0552962182437,-4578.47607651851,-64057.56378038965,15.0
1155.9322033898306,5.150678076168124,2437.6646941346025,-4578.47607651851,-64057.56378038965,15.0
1181.3559322033898,5.150678076168124,2502.27409205096,-4578.47607651851,-64057.56378038965,15.0
1206.7796610169491,5.150678076168124,2566.8834899673184,-4578.47607651851,-64057.56378038965,15.0
1232.2033898305085,5.150678076168124,2631.4928878836763,-4578.47607651851,-64057.56378038965,15.0
1257.6271186440677,5.150678076168124,2696.102285800034,-4578.47607651851,-64057.56378038965,15.0
1283.0508474576272,5.150678076168124,2760.711683716393,-4578.47607651851,-64057.56378038965,15.0
1308.4745762711864,5.150678076168124,2825.3210816327505,-4578.47607651851,-64057.56378038965,15.0
1333.8983050847457,5.150678076168124,2889.9304795491084,-4578.47607651851,-64057.56378038965,15.0
1359.322033898305,5.150678076168124,2954.539877465467,-4578.47607651851,-64057.56378038965,15.0
1384.7457627118642,5.150678076168124,3019.1492753818243,-4578.47607651851,-64057.56378038965,15.0
1410.1694915254238,5.150678076168124,3083.758673298183,-4578.47607651851,-64057.56378038965,15.0
1435.593220338983,5.150678076168124,3148.3680712145406,-4578.47607651851,-64057.56378038965,15.0
1461.0169491525423,5.150678076168124,3212.977469130899,-4578.47607651851,-64057.56378038965,15.0
1486.4406779661017,5.150678076168124,3277.586867047257,-4578.47607651851,-64057.56378038965,15.0
1511.864406779661,5.150678076168124,3342.1962649636152,-4578.47607651851,-64057.56378038965,15.0
1537.2881355932204,5.150678076168124,3406.805662879973,-4578.47607651851,-64057.56378038965,15.0
1562.7118644067796,5.150678076168124,3471.415060796331,-4578.47607651851,-64057.56378038965,15.0
1588.135593220339,5.150678076168124,3536.024458712689,-4578.47607651851,-64057.56378038965,15.0
1613.5593220338983,5.150678076168124,3600.6338566290474,-4578.47607651851,-64057.56378038965,15.0
1638.9830508474577,5.150678076168124,3665.2432545454053,-4578.47607651851,-64057.56378038965,15.0
1664.406779661017,5.150678076168124,3729.8526524617632,-4578.47607651851,-64057.56378038965,15.0
1689.8305084745762,5.150678076168124,3794.462050378121,-4578.47607651851,-64057.56378038965,15.0
1715.2542372881355,5.150678076168124,3859.071448294479,-4578.47607651851,-64057.56378038965,15.0
1740.677966101695,5.150678076168124,3923.680846210838,-4578.47607651851,-64057.56378038965,15.0
1766.1016949152543,5.150678076168124,3988.290244127196,-4578.47607651851,-64057.56378038965,15.0
1791.5254237288136,5.150678076168124,4052.8996420435537,-4578.47607651851,-64057.56378038965,15.0
1816.9491525423728,5.150678076168124,4117.509039959911,-4578.47607651851,-64057.56378038965,15.0
1842.3728813559321,5.150678076168124,4182.118437876269,-4578.47607651851,-64057.56378038965,15.0
1867.7966101694915,5.150678076168124,4246.727835792627,-4578.47607651851,-64057.56378038965,15.0
1893.2203389830509,5.150678076168124,4311.337233708986,-4578.47607651851,-64057.56378038965,15.0
1918.6440677966102,5.150678076168124,4375.946631625344,-4578.47607651851,-64057.56378038965,15.0
1944.0677966101696,5.150678076168124,4440.556029541702,-4578.47607651851,-64057.56378038965,15.0
1969.4915254237287,5.150678076168124,4505.16542745806,-4578.47607651851,-64057.56378038965,15.0
1994.915254237288,5.150678076168124,4569.774825374418,-4578.47607651851,-64057.56378038965,15.0
2020.3389830508474,5.150678076168124,4634.3842232907755,-4578.47607651851,-64057.56378038965,15.0
2045.7627118644068,5.150678076168124,4698.993621207134,-4578.47607651851,-64057.56378038965,15.0
2071.186440677966,5.150678076168124,4763.603019123491,-4578.47607651851,-64057.56378038965,15.0
2096.610169491525,5.150678076168124,4828.212417039849,-4578.47607651851,-64057.56378038965,15.0
2122.0338983050847,5.150678076168124,4892.821814956208,-4578.47607651851,-64057.56378038965,15.0
2147.4576271186443,5.150678076168124,4957.431212872567,-4578.47607651851,-64057.56378038965,15.0
2172.8813559322034,5.150678076168124,5022.040610788924,-4578.47607651851,-64057.56378038965,15.0
2198.3050847457625,5.150678076168124,5086.650008705282,-4578.47607651851,-64057.56378038965,15.0
2223.728813559322,5.150678076168124,5151.259406621641,-4578.47607651851,-64057.56378038965,15.0
2249.1525423728813,5.150678076168124,5215.868804537998,-4578.47607651851,-64057.56378038965,15.0
2274.576271186441,5.150678076168124,5280.4782024543565,-4578.47607651851,-64057.56378038965,15.0
2300.0,5.150678076168124,5345.087600370714,-4578.47607651851,-64057.56378038965,15.0
800.0,5.790443980602488,1525.443371396037,-4486.47822443081,-63965.565928301956,15.0
825.4237288135594,5.790443980602488,1590.0527693123954,-4486.47822443081,-63965.565928301956,15.0
850.8474576271186,5.790443980602488,1654.6621672287533,-4486.47822443081,-63965.565928301956,15.0
876.271186440678,5.790443980602488,1719.2715651451113,-4486.47822443081,-63965.565928301956,15.0
901.6949152542372,5.790443980602488,1783.8809630614692,-4486.47822443081,-63965.565928301956,15.0
927.1186440677966,5.790443980602488,1848.4903609778275,-4486.47822443081,-63965.565928301956,15.0
952.542372881356,5.790443980602488,1913.0997588941855,-4486.47822443081,-63965.565928301956,15.0
977.9661016949153,5.790443980602488,1977.7091568105438,-4486.47822443081,-63965.565928301956,15.0
1003.3898305084746,5.790443980602488,2042.3185547269018,-4486.47822443081,-63965.565928301956,15.0
1028.8135593220338,5.790443980602488,2106.9279526432592,-4486.47822443081,-63965.565928301956,15.0
1054.2372881355932,5.790443980602488,2171.5373505596176,-4486.47822443081,-63965.565928301956,15.0
1079.6610169491526,5.790443980602488,2236.146748475976,-4486.47822443081,-63965.565928301956,15.0
1105.084745762712,5.790443980602488,2300.756146392334,-4486.47822443081,-63965.565928301956,15.0
1130.508474576271,5.790443980602488,2365.3655443086914,-4486.47822443081,-63965.565928301956,15.0
1155.9322033898306,5.790443980602488,2429.97494222505,-4486.47822443081,-63965.565928301956,15.0
1181.3559322033898,5.790443980602488,2494.5843401414077,-4486.47822443081,-63965.565928301956,15.0
1206.7796610169491,5.790443980602488,2559.193738057766,-4486.47822443081,-63965.565928301956,15.0
1232.2033898305085,5.790443980602488,2623.803135974124,-4486.47822443081,-63965.565928301956,15.0
1257.6271186440677,5.790443980602488,2688.412533890482,-4486.47822443081,-63965.565928301956,15.0
1283.0508474576272,5.790443980602488,2753.0219318068407,-4486.47822443081,-63965.565928301956,15.0
1308.4745762711864,5.790443980602488,2817.631329723198,-4486.47822443081,-63965.565928301956,15.0
1333.8983050847457,5.790443980602488,2882.240727639556,-4486.47822443081,-63965.565928301956,15.0
1359.322033898305,5.790443980602488,2946.8501255559145,-4486.47822443081,-63965.565928301956,15.0
1384.7457627118642,5.790443980602488,3011.459523472272,-4486.47822443081,-63965.565928301956,15.0
1410.1694915254238,5.790443980602488,3076.0689213886308,-4486.47822443081,-63965.565928301956,15.0
1435.593220338983,5.790443980602488,3140.6783193049882,-4486.47822443081,-63965.565928301956,15.0
1461.0169491525423,5.790443980602488,3205.2877172213466,-4486.47822443081,-63965.565928301956,15.0
1486.4406779661017,5.790443980602488,3269.8971151377045,-4486.47822443081,-63965.565928301956,15.0
1511.864406779661,5.790443980602488,3334.506513054063,-4486.47822443081,-63965.565928301956,15.0
1537.2881355932204,5.790443980602488,3399.115910970421,-4486.47822443081,-63965.565928301956,15.0
1562.7118644067796,5.790443980602488,3463.7253088867787,-4486.47822443081,-63965.565928301956,15.0
1588.135593220339,5.790443980602488,3528.3347068031367,-4486.47822443081,-63965.565928301956,15.0
1613.5593220338983,5.790443980602488,3592.944104719495,-4486.47822443081,-63965.565928301956,15.0
1638.9830508474577,5.790443980602488,3657.553502635853,-4486.47822443081,-63965.565928301956,15.0
1664.406779661017,5.790443980602488,3722.162900552211,-4486.47822443081,-63965.565928301956,15.0
1689.8305084745762,5.790443980602488,3786.772298468569,-4486.47822443081,-63965.565928301956,15.0
1715.2542372881355,5.790443980602488,3851.3816963849267,-4486.47822443081,-63965.565928301956,15.0
1740.677966101695,5.790443980602488,3915.9910943012856,-4486.47822443081,-63965.565928301956,15.0
1766.1016949152543,5.790443980602488,3980.6004922176435,-4486.47822443081,-63965.565928301956,15.0
1791.5254237288136,5.790443980602488,4045.2098901340014,-4486.47822443081,-63965.565928301956,15.0
1816.9491525423728,5.790443980602488,4109.819288050359,-4486.47822443081,-63965.565928301956,15.0
1842.3728813559321,5.790443980602488,4174.428685966717,-4486.47822443081,-63965.565928301956,15.0
1867.7966101694915,5.790443980602488,4239.038083883075,-4486.47822443081,-63965.565928301956,15.0
1893.2203389830509,5.790443980602488,4303.647481799434,-4486.47822443081,-63965.565928301956,15.0
1918.6440677966102,5.790443980602488,4368.256879715792,-4486.47822443081,-63965.565928301956,15.0
1944.0677966101696,5.790443980602488,4432.86627763215,-4486.47822443081,-63965.565928301956,15.0
1969.4915254237287,5.790443980602488,4497.475675548508,-4486.47822443081,-63965.565928301956,15.0
1994.915254237288,5.790443980602488,4562.085073464866,-4486.47822443081,-63965.565928301956,15.0
2020.3389830508474,5.790443980602488,4626.694471381224,-4486.47822443081,-63965.565928301956,15.0
2045.7627118644068,5.790443980602488,4691.303869297582,-4486.47822443081,-63965.565928301956,15.0
2071.186440677966,5.790443980602488,4755.913267213939,-4486.47822443081,-63965.565928301956,15.0
2096.610169491525,5.790443980602488,4820.522665130297,-4486.47822443081,-63965.565928301956,15.0
2122.0338983050847,5.790443980602488,4885.132063046656,-4486.47822443081,-63965.565928301956,15.0
2147.4576271186443,5.790443980602488,4949.741460963015,-4486.47822443081,-63965.565928301956,15.0
2172.8813559322034,5.790443980602488,5014.350858879372,-4486.47822443081,-63965.565928301956,15.0
2198.3050847457625,5.790443980602488,5078.96025679573,-4486.47822443081,-63965.565928301956,15.0
2223.728813559322,5.790443980602488,5143.569654712089,-4486.47822443081,-63965.565928301956,15.0
2249.1525423728813,5.790443980602488,5208.179052628446,-4486.47822443081,-63965.565928301956,15.0
2274.576271186441,5.790443980602488,5272.788450544805,-4486.47822443081,-63965.565928301956,15.0
2300.0,5.790443980602488,5337.3978484611625,-4486.47822443081,-63965.565928301956,15.0
800.0,6.50967523045817,1516.7984751321806,-4383.053315909659,-63862.14101978081,15.0
825.4237288135594,6.50967523045817,1581.407873048539,-4383.053315909659,-63862.14101978081,15.0
850.8474576271186,6.50967523045817,1646.0172709648969,-4383.053315909659,-63862.14101978081,15.0
876.271186440678,6.50967523045817,1710.6266688812548,-4383.053315909659,-63862.14101978081,15.0
901.6949152542372,6.50967523045817,1775.2360667976127,-4383.053315909659,-63862.14101978081,15.0
927.1186440677966,6.50967523045817,1839.845464713971,-4383.053315909659,-63862.14101978081,15.0
952.542372881356,6.50967523045817,1904.454862630329,-4383.053315909659,-63862.14101978081,15.0
977.9661016949153,6.50967523045817,1969.0642605466874,-4383.053315909659,-63862.14101978081,15.0
1003.3898305084746,6.50967523045817,2033.6736584630453,-4383.053315909659,-63862.14101978081,15.0
1028.8135593220338,6.50967523045817,2098.2830563794028,-4383.053315909659,-63862.14101978081,15.0
1054.2372881355932,6.50967523045817,2162.892454295761,-4383.053315909659,-63862.14101978081,15.0
1079.6610169491526,6.50967523045817,2227.5018522121195,-4383.053315909659,-63862.14101978081,15.0
1105.084745762712,6.50967523045817,2292.1112501284774,-4383.053315909659,-63862.14101978081,15.0
1130.508474576271,6.50967523045817,2356.720648044835,-4383.053315909659,-63862.14101978081,15.0
1155.9322033898306,6.50967523045817,2421.3300459611937,-4383.053315909659,-63862.14101978081,15.0
1181.3559322033898,6.50967523045817,2485.939443877551,-4383.053315909659,-63862.14101978081,15.0
1206.7796610169491,6.50967523045817,2550.5488417939096,-4383.053315909659,-63862.14101978081,15.0
1232.2033898305085,6.50967523045817,2615.1582397102675,-4383.053315909659,-63862.14101978081,15.0
1257.6271186440677,6.50967523045817,2679.7676376266254,-4383.053315909659,-63862.14101978081,15.0
1283.0508474576272,6.50967523045817,2744.3770355429842,-4383.053315909659,-63862.14101978081,15.0
1308.4745762711864,6.50967523045817,2808.9864334593417,-4383.053315909659,-63862.14101978081,15.0
1333.8983050847457,6.50967523045817,2873.5958313756996,-4383.053315909659,-63862.14101978081,15.0
1359.322033898305,6.50967523045817,2938.205229292058,-4383.053315909659,-63862.14101978081,15.0
1384.7457627118642,6.50967523045817,3002.8146272084155,-4383.053315909659,-63862.14101978081,15.0
1410.1694915254238,6.50967523045817,3067.4240251247743,-4383.053315909659,-63862.14101978081,15.0
1435.593220338983,6.50967523045817,3132.0334230411318,-4383.053315909659,-63862.14101978081,15.0
1461.0169491525423,6.50967523045817,3196.64282095749,-4383.053315909659,-63862.14101978081,15.0
1486.4406779661017,6.50967523045817,3261.252218873848,-4383.053315909659,-63862.14101978081,15.0
